Date;26.04.2025;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;DateKey;Year;YearQuarter;YearQuarterNumber;Quarter;YearMonth;YearMonthShort;YearMonthNumber;Month;MonthShort;MonthNumber;DayofWeek;DayofWeekShort;DayofWeekNumber;WorkingDay;WorkingDayNumber
04.11.2022;20221104;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Friday;Fri;6;1;1970
05.11.2022;20221105;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Saturday;Sat;7;0;1970
06.11.2022;20221106;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Sunday;Sun;1;0;1970
07.11.2022;20221107;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Monday;Mon;2;1;1971
08.11.2022;20221108;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Tuesday;Tue;3;1;1972
09.11.2022;20221109;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Wednesday;Wed;4;1;1973
10.11.2022;20221110;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Thursday;Thu;5;1;1974
11.11.2022;20221111;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Friday;Fri;6;0;1974
12.11.2022;20221112;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Saturday;Sat;7;0;1974
13.11.2022;20221113;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Sunday;Sun;1;0;1974
14.11.2022;20221114;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Monday;Mon;2;1;1975
15.11.2022;20221115;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Tuesday;Tue;3;1;1976
16.11.2022;20221116;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Wednesday;Wed;4;1;1977
17.11.2022;20221117;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Thursday;Thu;5;1;1978
18.11.2022;20221118;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Friday;Fri;6;1;1979
19.11.2022;20221119;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Saturday;Sat;7;0;1979
20.11.2022;20221120;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Sunday;Sun;1;0;1979
21.11.2022;20221121;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Monday;Mon;2;1;1980
22.11.2022;20221122;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Tuesday;Tue;3;1;1981
23.11.2022;20221123;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Wednesday;Wed;4;1;1982
24.11.2022;20221124;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Thursday;Thu;5;0;1982
25.11.2022;20221125;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Friday;Fri;6;1;1983
26.11.2022;20221126;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Saturday;Sat;7;0;1983
27.11.2022;20221127;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Sunday;Sun;1;0;1983
28.11.2022;20221128;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Monday;Mon;2;1;1984
29.11.2022;20221129;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Tuesday;Tue;3;1;1985
30.11.2022;20221130;2022;Q4-2022;8092;Q4;01.11.2022;01.11.2022;24275;November;Nov;11;Wednesday;Wed;4;1;1986
01.12.2022;20221201;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Thursday;Thu;5;1;1987
02.12.2022;20221202;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Friday;Fri;6;1;1988
03.12.2022;20221203;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Saturday;Sat;7;0;1988
04.12.2022;20221204;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Sunday;Sun;1;0;1988
05.12.2022;20221205;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Monday;Mon;2;1;1989
06.12.2022;20221206;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Tuesday;Tue;3;1;1990
07.12.2022;20221207;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Wednesday;Wed;4;1;1991
08.12.2022;20221208;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Thursday;Thu;5;1;1992
09.12.2022;20221209;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Friday;Fri;6;1;1993
10.12.2022;20221210;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Saturday;Sat;7;0;1993
11.12.2022;20221211;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Sunday;Sun;1;0;1993
12.12.2022;20221212;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Monday;Mon;2;1;1994
13.12.2022;20221213;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Tuesday;Tue;3;1;1995
14.12.2022;20221214;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Wednesday;Wed;4;1;1996
15.12.2022;20221215;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Thursday;Thu;5;1;1997
16.12.2022;20221216;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Friday;Fri;6;1;1998
17.12.2022;20221217;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Saturday;Sat;7;0;1998
18.12.2022;20221218;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Sunday;Sun;1;0;1998
19.12.2022;20221219;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Monday;Mon;2;1;1999
20.12.2022;20221220;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Tuesday;Tue;3;1;2000
21.12.2022;20221221;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Wednesday;Wed;4;1;2001
22.12.2022;20221222;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Thursday;Thu;5;1;2002
23.12.2022;20221223;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Friday;Fri;6;1;2003
24.12.2022;20221224;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Saturday;Sat;7;0;2003
25.12.2022;20221225;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Sunday;Sun;1;0;2003
26.12.2022;20221226;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Monday;Mon;2;0;2003
27.12.2022;20221227;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Tuesday;Tue;3;1;2004
28.12.2022;20221228;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Wednesday;Wed;4;1;2005
29.12.2022;20221229;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Thursday;Thu;5;1;2006
30.12.2022;20221230;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Friday;Fri;6;1;2007
31.12.2022;20221231;2022;Q4-2022;8092;Q4;01.12.2022;01.12.2022;24276;December;Dec;12;Saturday;Sat;7;0;2007
01.01.2023;20230101;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Sunday;Sun;1;0;2007
02.01.2023;20230102;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Monday;Mon;2;0;2007
03.01.2023;20230103;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Tuesday;Tue;3;1;2008
04.01.2023;20230104;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Wednesday;Wed;4;1;2009
05.01.2023;20230105;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Thursday;Thu;5;1;2010
06.01.2023;20230106;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Friday;Fri;6;1;2011
07.01.2023;20230107;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Saturday;Sat;7;0;2011
08.01.2023;20230108;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Sunday;Sun;1;0;2011
09.01.2023;20230109;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Monday;Mon;2;1;2012
10.01.2023;20230110;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Tuesday;Tue;3;1;2013
11.01.2023;20230111;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Wednesday;Wed;4;1;2014
12.01.2023;20230112;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Thursday;Thu;5;1;2015
13.01.2023;20230113;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Friday;Fri;6;1;2016
14.01.2023;20230114;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Saturday;Sat;7;0;2016
15.01.2023;20230115;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Sunday;Sun;1;0;2016
16.01.2023;20230116;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Monday;Mon;2;0;2016
17.01.2023;20230117;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Tuesday;Tue;3;1;2017
18.01.2023;20230118;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Wednesday;Wed;4;1;2018
19.01.2023;20230119;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Thursday;Thu;5;1;2019
20.01.2023;20230120;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Friday;Fri;6;1;2020
21.01.2023;20230121;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Saturday;Sat;7;0;2020
22.01.2023;20230122;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Sunday;Sun;1;0;2020
23.01.2023;20230123;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Monday;Mon;2;1;2021
24.01.2023;20230124;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Tuesday;Tue;3;1;2022
25.01.2023;20230125;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Wednesday;Wed;4;1;2023
26.01.2023;20230126;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Thursday;Thu;5;1;2024
27.01.2023;20230127;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Friday;Fri;6;1;2025
28.01.2023;20230128;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Saturday;Sat;7;0;2025
29.01.2023;20230129;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Sunday;Sun;1;0;2025
30.01.2023;20230130;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Monday;Mon;2;1;2026
31.01.2023;20230131;2023;Q1-2023;8093;Q1;01.01.2023;01.01.2023;24277;January;Jan;1;Tuesday;Tue;3;1;2027
01.02.2023;20230201;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Wednesday;Wed;4;1;2028
02.02.2023;20230202;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Thursday;Thu;5;1;2029
03.02.2023;20230203;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Friday;Fri;6;1;2030
04.02.2023;20230204;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Saturday;Sat;7;0;2030
05.02.2023;20230205;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Sunday;Sun;1;0;2030
06.02.2023;20230206;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Monday;Mon;2;1;2031
07.02.2023;20230207;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Tuesday;Tue;3;1;2032
08.02.2023;20230208;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Wednesday;Wed;4;1;2033
09.02.2023;20230209;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Thursday;Thu;5;1;2034
10.02.2023;20230210;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Friday;Fri;6;1;2035
11.02.2023;20230211;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Saturday;Sat;7;0;2035
12.02.2023;20230212;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Sunday;Sun;1;0;2035
13.02.2023;20230213;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Monday;Mon;2;1;2036
14.02.2023;20230214;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Tuesday;Tue;3;1;2037
15.02.2023;20230215;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Wednesday;Wed;4;1;2038
16.02.2023;20230216;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Thursday;Thu;5;1;2039
17.02.2023;20230217;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Friday;Fri;6;1;2040
18.02.2023;20230218;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Saturday;Sat;7;0;2040
19.02.2023;20230219;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Sunday;Sun;1;0;2040
20.02.2023;20230220;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Monday;Mon;2;0;2040
21.02.2023;20230221;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Tuesday;Tue;3;1;2041
22.02.2023;20230222;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Wednesday;Wed;4;1;2042
23.02.2023;20230223;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Thursday;Thu;5;1;2043
24.02.2023;20230224;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Friday;Fri;6;1;2044
25.02.2023;20230225;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Saturday;Sat;7;0;2044
26.02.2023;20230226;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Sunday;Sun;1;0;2044
27.02.2023;20230227;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Monday;Mon;2;1;2045
28.02.2023;20230228;2023;Q1-2023;8093;Q1;01.02.2023;01.02.2023;24278;February;Feb;2;Tuesday;Tue;3;1;2046
01.03.2023;20230301;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Wednesday;Wed;4;1;2047
02.03.2023;20230302;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Thursday;Thu;5;1;2048
03.03.2023;20230303;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Friday;Fri;6;1;2049
04.03.2023;20230304;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Saturday;Sat;7;0;2049
05.03.2023;20230305;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Sunday;Sun;1;0;2049
06.03.2023;20230306;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Monday;Mon;2;1;2050
07.03.2023;20230307;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Tuesday;Tue;3;1;2051
08.03.2023;20230308;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Wednesday;Wed;4;1;2052
09.03.2023;20230309;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Thursday;Thu;5;1;2053
10.03.2023;20230310;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Friday;Fri;6;1;2054
11.03.2023;20230311;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Saturday;Sat;7;0;2054
12.03.2023;20230312;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Sunday;Sun;1;0;2054
13.03.2023;20230313;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Monday;Mon;2;1;2055
14.03.2023;20230314;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Tuesday;Tue;3;1;2056
15.03.2023;20230315;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Wednesday;Wed;4;1;2057
16.03.2023;20230316;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Thursday;Thu;5;1;2058
17.03.2023;20230317;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Friday;Fri;6;1;2059
18.03.2023;20230318;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Saturday;Sat;7;0;2059
19.03.2023;20230319;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Sunday;Sun;1;0;2059
20.03.2023;20230320;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Monday;Mon;2;1;2060
21.03.2023;20230321;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Tuesday;Tue;3;1;2061
22.03.2023;20230322;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Wednesday;Wed;4;1;2062
23.03.2023;20230323;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Thursday;Thu;5;1;2063
24.03.2023;20230324;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Friday;Fri;6;1;2064
25.03.2023;20230325;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Saturday;Sat;7;0;2064
26.03.2023;20230326;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Sunday;Sun;1;0;2064
27.03.2023;20230327;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Monday;Mon;2;1;2065
28.03.2023;20230328;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Tuesday;Tue;3;1;2066
29.03.2023;20230329;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Wednesday;Wed;4;1;2067
30.03.2023;20230330;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Thursday;Thu;5;1;2068
31.03.2023;20230331;2023;Q1-2023;8093;Q1;01.03.2023;01.03.2023;24279;March;Mar;3;Friday;Fri;6;1;2069
01.04.2023;20230401;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Saturday;Sat;7;0;2069
02.04.2023;20230402;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Sunday;Sun;1;0;2069
03.04.2023;20230403;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Monday;Mon;2;1;2070
04.04.2023;20230404;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Tuesday;Tue;3;1;2071
05.04.2023;20230405;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Wednesday;Wed;4;1;2072
06.04.2023;20230406;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Thursday;Thu;5;1;2073
07.04.2023;20230407;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Friday;Fri;6;1;2074
08.04.2023;20230408;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Saturday;Sat;7;0;2074
09.04.2023;20230409;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Sunday;Sun;1;0;2074
10.04.2023;20230410;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Monday;Mon;2;1;2075
11.04.2023;20230411;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Tuesday;Tue;3;1;2076
12.04.2023;20230412;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Wednesday;Wed;4;1;2077
13.04.2023;20230413;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Thursday;Thu;5;1;2078
14.04.2023;20230414;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Friday;Fri;6;1;2079
15.04.2023;20230415;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Saturday;Sat;7;0;2079
16.04.2023;20230416;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Sunday;Sun;1;0;2079
17.04.2023;20230417;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Monday;Mon;2;1;2080
18.04.2023;20230418;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Tuesday;Tue;3;1;2081
19.04.2023;20230419;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Wednesday;Wed;4;1;2082
20.04.2023;20230420;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Thursday;Thu;5;1;2083
21.04.2023;20230421;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Friday;Fri;6;1;2084
22.04.2023;20230422;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Saturday;Sat;7;0;2084
23.04.2023;20230423;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Sunday;Sun;1;0;2084
24.04.2023;20230424;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Monday;Mon;2;1;2085
25.04.2023;20230425;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Tuesday;Tue;3;1;2086
26.04.2023;20230426;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Wednesday;Wed;4;1;2087
27.04.2023;20230427;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Thursday;Thu;5;1;2088
28.04.2023;20230428;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Friday;Fri;6;1;2089
29.04.2023;20230429;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Saturday;Sat;7;0;2089
30.04.2023;20230430;2023;Q2-2023;8094;Q2;01.04.2023;01.04.2023;24280;April;Apr;4;Sunday;Sun;1;0;2089
01.05.2023;20230501;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Monday;Mon;2;1;2090
02.05.2023;20230502;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Tuesday;Tue;3;1;2091
03.05.2023;20230503;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Wednesday;Wed;4;1;2092
04.05.2023;20230504;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Thursday;Thu;5;1;2093
05.05.2023;20230505;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Friday;Fri;6;1;2094
06.05.2023;20230506;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Saturday;Sat;7;0;2094
07.05.2023;20230507;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Sunday;Sun;1;0;2094
08.05.2023;20230508;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Monday;Mon;2;1;2095
09.05.2023;20230509;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Tuesday;Tue;3;1;2096
10.05.2023;20230510;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Wednesday;Wed;4;1;2097
11.05.2023;20230511;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Thursday;Thu;5;1;2098
12.05.2023;20230512;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Friday;Fri;6;1;2099
13.05.2023;20230513;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Saturday;Sat;7;0;2099
14.05.2023;20230514;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Sunday;Sun;1;0;2099
15.05.2023;20230515;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Monday;Mon;2;1;2100
16.05.2023;20230516;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Tuesday;Tue;3;1;2101
17.05.2023;20230517;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Wednesday;Wed;4;1;2102
18.05.2023;20230518;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Thursday;Thu;5;1;2103
19.05.2023;20230519;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Friday;Fri;6;1;2104
20.05.2023;20230520;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Saturday;Sat;7;0;2104
21.05.2023;20230521;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Sunday;Sun;1;0;2104
22.05.2023;20230522;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Monday;Mon;2;1;2105
23.05.2023;20230523;2023;Q2-2023;8094;Q2;01.05.2023;01.05.2023;24281;May;May;5;Tuesday;Tue;3;1;2106
